LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,Day_of_week,Month,DA_LMP_PGE_NP15
21824,9149,10472,1935,4.89,2.92,1,10,20.77
23151,9579,11205,2095,4.89,2.92,1,10,22.25
24564,10139,11882,2267,4.89,2.92,1,10,24.89
25855,10755,12355,2467,4.89,2.92,1,10,28.63
27139,11594,12628,2638,4.89,2.92,1,10,38.39
27687,12022,12670,2718,4.89,2.92,1,10,44.94
27529,12052,12508,2696,4.89,2.92,1,10,41.74
26491,11584,12051,2588,4.89,2.92,1,10,36.91
25187,10992,11480,2454,4.89,2.92,1,10,34.04
23549,10244,10762,2286,4.89,2.92,1,10,29.32
22052,9602,10075,2123,4.89,2.92,1,10,26.82
21033,9218,9540,2026,4.89,2.92,0,10,31.15
20368,9006,9177,1937,4.89,2.92,0,10,29.91
20089,9029,8949,1864,4.89,2.92,0,10,29.27
19943,8948,8908,1839,4.89,2.92,0,10,29.12
20214,8958,9140,1867,4.89,2.92,0,10,29.19
21337,9427,9682,1974,4.89,2.92,0,10,31.42
22856,10167,10311,2119,4.89,2.92,0,10,36.98
23740,10675,10618,2189,4.89,2.92,0,10,33.12
24256,10769,11017,2213,4.89,2.92,0,10,31.41
24585,10637,11474,2220,4.89,2.92,0,10,31.36
25016,10505,11994,2262,4.89,2.92,0,10,28.69
25873,10476,12744,2393,4.89,2.92,0,10,29.81
27397,10650,13876,2606,4.89,2.92,0,10,27.54
29372,11076,15152,2872,4.89,2.92,0,10,29.89
31453,11698,16336,3139,4.89,2.92,0,10,30.45
33138,12389,17091,3374,4.89,2.92,0,10,35.24
34166,13076,17245,3560,4.89,2.92,0,10,38.34
34398,13648,16915,3551,4.89,2.92,0,10,61.6
33743,13779,16227,3457,4.89,2.92,0,10,86.13
32624,13517,15485,3349,4.89,2.92,0,10,50.24
30687,12787,14554,3080,4.89,2.92,0,10,40.8
28690,12001,13594,2835,4.89,2.92,0,10,36.99
26411,11140,12444,2575,4.89,2.92,0,10,32
24454,10413,11443,2351,4.89,2.92,0,10,31.46
23250,10026,10770,2210,5.24,6.54,0,10,34.92
22217,9677,10209,2088,5.24,6.54,0,10,34.97
21521,9429,9829,2020,5.24,6.54,0,10,32.75
21253,9343,9674,1991,5.24,6.54,0,10,33.49
21601,9533,9821,2000,5.24,6.54,0,10,33.25
22706,10049,10333,2073,5.24,6.54,0,10,36.89
24202,10748,10964,2235,5.24,6.54,0,10,42.78
25100,11256,11277,2310,5.24,6.54,0,10,40.7
25766,11421,11739,2350,5.24,6.54,0,10,32.45
26135,11243,12234,2401,5.24,6.54,0,10,29.38
26754,11014,12970,2513,5.24,6.54,0,10,28.85
28108,11111,14038,2701,5.24,6.54,0,10,29.33
29919,11355,15341,2961,5.24,6.54,0,10,30.64
32038,11846,16699,3220,5.24,6.54,0,10,34.86
34229,12545,17866,3535,5.24,6.54,0,10,37.19
36093,13331,18791,3685,5.24,6.54,0,10,38.01
36446,14022,18335,3802,5.24,6.54,0,10,39.67
36432,14511,17808,3827,5.24,6.54,0,10,93.58
35381,14493,16978,3628,5.24,6.54,0,10,126
33960,14138,16114,3433,5.24,6.54,0,10,56.68
31856,13381,15054,3153,5.24,6.54,0,10,45.94
29694,12575,13961,2897,5.24,6.54,0,10,42.44
27270,11642,12752,2620,5.24,6.54,0,10,36.78
25005,10735,11637,2382,5.24,6.54,0,10,34.64
23102,9834,10795,2227,5.17,7.01,0,10,34.55
21935,9409,10184,2097,5.17,7.01,0,10,34.54
21175,9136,9790,2005,5.17,7.01,0,10,34.42
20955,9119,9624,1967,5.17,7.01,0,10,34.2
21420,9460,9736,1976,5.17,7.01,0,10,34.57
22511,9939,10251,2070,5.17,7.01,0,10,36.97
23929,10590,10865,2218,5.17,7.01,0,10,42.57
24945,11216,11178,2293,5.17,7.01,0,10,41.47
25480,11293,11630,2299,5.17,7.01,0,10,33.95
26428,11780,12114,2280,5.17,7.01,0,10,31
27254,11849,12814,2341,5.17,7.01,0,10,30.54
28396,11843,13817,2482,5.17,7.01,0,10,31.9
30109,12093,15067,2687,5.17,7.01,0,10,35.03
32324,12715,16396,2942,5.17,7.01,0,10,38.62
34525,13484,17549,3215,5.17,7.01,0,10,37.59
36411,14288,18371,3470,5.17,7.01,0,10,40.5
37237,14963,18393,3598,5.17,7.01,0,10,48.21
36993,15328,17831,3551,5.17,7.01,0,10,138.77
35931,15157,17021,3474,5.17,7.01,0,10,156.69
34496,14686,16146,3392,5.17,7.01,0,10,73.9
32363,13816,15124,3156,5.17,7.01,0,10,50.35
30109,12907,14045,2897,5.17,7.01,0,10,42.86
27686,11946,12846,2640,5.17,7.01,0,10,39.13
25491,11078,11746,2417,5.17,7.01,0,10,37.98
23829,10459,10876,2248,5.14,5.64,0,10,38.32
22686,10016,10282,2144,5.14,5.64,0,10,35.98
21907,9725,9884,2053,5.14,5.64,0,10,34.18
21591,9636,9701,2009,5.14,5.64,0,10,33.31
21900,9800,9831,2022,5.14,5.64,0,10,34.59
22965,10313,10316,2083,5.14,5.64,0,10,37.82
24497,11067,10945,2228,5.14,5.64,0,10,40.5
25432,11580,11284,2312,5.14,5.64,0,10,38.2
26050,11713,11736,2345,5.14,5.64,0,10,31.47
26548,11638,12256,2398,5.14,5.64,0,10,30.41
27412,11639,13011,2503,5.14,5.64,0,10,30.5
28835,11862,14049,2660,5.14,5.64,0,10,30.72
30873,12290,15411,2903,5.14,5.64,0,10,34.08
33266,12970,16908,3111,5.14,5.64,0,10,39.15
35531,13758,18126,3363,5.14,5.64,0,10,45.35
37148,14572,18751,3536,5.14,5.64,0,10,50.56
37606,15204,18544,3567,5.14,5.64,0,10,72.93
37161,15515,17753,3606,5.14,5.64,0,10,323.62
36190,15375,17051,3483,5.14,5.64,0,10,280.98
34642,14848,16159,3361,5.14,5.64,0,10,91.69
32469,13931,15131,3141,5.14,5.64,0,10,62.24
30412,13033,14216,2903,5.14,5.64,0,10,49.71
28071,12082,13084,2650,5.14,5.64,0,10,42.57
25989,11263,12044,2430,5.14,5.64,0,10,36.58
24491,10695,11234,2313,5.23,5.92,0,10,37.71
23346,10307,10617,2175,5.23,5.92,0,10,36.23
22807,10305,10192,2065,5.23,5.92,0,10,34.89
22497,10193,10044,2015,5.23,5.92,0,10,33.94
22709,10258,10171,2033,5.23,5.92,0,10,34.07
23532,10522,10645,2116,5.23,5.92,0,10,39.81
24869,11148,11247,2222,5.23,5.92,0,10,45.42
25785,11645,11585,2301,5.23,5.92,0,10,42.73
26621,11918,12104,2345,5.23,5.92,0,10,33.62
27268,12019,12629,2365,5.23,5.92,0,10,30.73
28083,12082,13344,2401,5.23,5.92,0,10,30.46
29475,12314,14346,2557,5.23,5.92,0,10,30.35
31349,12722,15582,2788,5.23,5.92,0,10,39.34
33348,13233,16844,3016,5.23,5.92,0,10,47.47
35467,13991,17914,3290,5.23,5.92,0,10,57.48
37099,14857,18461,3509,5.23,5.92,0,10,74.97
37431,15456,18123,3577,5.23,5.92,0,10,133.56
36878,15599,17440,3560,5.23,5.92,0,10,495.58
35588,15275,16619,3420,5.23,5.92,0,10,448.72
33908,14650,15745,3244,5.23,5.92,0,10,156.28
31863,13724,14827,3048,5.23,5.92,0,10,65.58
29995,12869,14015,2854,5.23,5.92,0,10,51.58
27747,11935,12923,2638,5.23,5.92,0,10,46.75
25681,11133,11896,2405,5.23,5.92,0,10,44.72
24261,10679,11082,2254,5.06,5.04,1,10,38.73
23122,10325,10428,2123,5.06,5.04,1,10,36.03
22294,9988,10032,2026,5.06,5.04,1,10,34.68
21757,9787,9757,1965,5.06,5.04,1,10,34.47
21657,9775,9683,1950,5.06,5.04,1,10,37.8
21974,9934,9806,1984,5.06,5.04,1,10,38.85
22483,10233,9973,2024,5.06,5.04,1,10,46.35
22714,10428,9995,2037,5.06,5.04,1,10,37.79
22981,10439,10246,2043,5.06,5.04,1,10,29.32
23296,10398,10574,2073,5.06,5.04,1,10,27.76
23868,10445,11103,2068,5.06,5.04,1,10,27.89
24860,10660,11845,2102,5.06,5.04,1,10,28.61
26327,11116,12774,2183,5.06,5.04,1,10,32.71
28118,11783,13706,2371,5.06,5.04,1,10,33.92
30077,12552,14648,2612,5.06,5.04,1,10,37.5
31711,13357,15263,2815,5.06,5.04,1,10,44.38
32862,14198,15443,2938,5.06,5.04,1,10,63.37
33128,14644,15175,3024,5.06,5.04,1,10,199.95
32467,14426,14718,3042,5.06,5.04,1,10,199
31203,13848,14098,2983,5.06,5.04,1,10,80.81
29535,13049,13390,2828,5.06,5.04,1,10,56.78
28094,12453,12698,2677,5.06,5.04,1,10,45.07
26382,11766,11860,2496,5.06,5.04,1,10,39.06
24601,10924,11088,2331,5.06,5.04,1,10,36.32
22961,10144,10392,2171,5.06,5.04,1,10,35.23
22111,9919,9891,2047,5.06,5.04,1,10,35.25
21296,9588,9502,1955,5.06,5.04,1,10,34.69
20786,9374,9249,1912,5.06,5.04,1,10,33.81
20550,9261,9132,1905,5.06,5.04,1,10,33.3
20570,9168,9213,1933,5.06,5.04,1,10,34.71
20749,9230,9323,1938,5.06,5.04,1,10,35.35
20912,9435,9260,1958,5.06,5.04,1,10,34.76
21261,9607,9414,1981,5.06,5.04,1,10,26.39
21399,9556,9671,1913,5.06,5.04,1,10,20.59
21782,9592,10041,1889,5.06,5.04,1,10,20.36
22630,9771,10630,1966,5.06,5.04,1,10,22.31
23963,10193,11429,2074,5.06,5.04,1,10,26.39
25672,10838,12326,2235,5.06,5.04,1,10,30.41
27656,11629,13287,2460,5.06,5.04,1,10,33.47
29325,12327,14019,2695,5.06,5.04,1,10,33.82
30668,13209,14324,2848,5.06,5.04,1,10,38.72
31154,13768,14180,2920,5.06,5.04,1,10,61.88
30891,13696,13947,2967,5.06,5.04,1,10,79.17
29935,13251,13534,2872,5.06,5.04,1,10,53.63
28368,12514,12851,2730,5.06,5.04,1,10,42.17
26758,11743,12170,2576,5.06,5.04,1,10,36.17
24867,10862,11361,2382,5.06,5.04,1,10,35.27
23137,10138,10535,2209,5.06,5.04,1,10,34.31
21995,9665,9923,2154,5.06,5.04,0,10,33.63
21168,9322,9526,2069,5.06,5.04,0,10,32.56
20791,9253,9277,2011,5.06,5.04,0,10,32.31
20794,9303,9240,1998,5.06,5.04,0,10,32.55
21187,9387,9509,2034,5.06,5.04,0,10,32.61
22321,9813,10118,2128,5.06,5.04,0,10,36.35
24032,10609,10861,2298,5.06,5.04,0,10,43.89
25150,11213,11300,2370,5.06,5.04,0,10,43.42
25579,11376,11603,2336,5.06,5.04,0,10,33.39
25796,11525,11745,2262,5.06,5.04,0,10,31.32
25800,11431,11930,2173,5.06,5.04,0,10,30.29
26338,11334,12476,2260,5.06,5.04,0,10,30.39
27240,11403,13167,2404,5.06,5.04,0,10,31.5
28562,11864,13929,2501,5.06,5.04,0,10,33.51
30070,12493,14653,2651,5.06,5.04,0,10,34.85
31455,13217,15137,2824,5.06,5.04,0,10,36.48
32296,13913,15098,3006,5.06,5.04,0,10,44.94
32365,14285,14802,3000,5.06,5.04,0,10,87.58
31931,14204,14493,2959,5.06,5.04,0,10,80.59
30905,13741,14007,2887,5.06,5.04,0,10,56.34
29238,12943,13311,2719,5.06,5.04,0,10,44.14
27549,12178,12547,2564,5.06,5.04,0,10,40.14
25766,11504,11646,2361,5.06,5.04,0,10,36.8
24064,10792,10844,2176,5.06,5.04,0,10,34.9
22626,10064,10234,2080,5.14,4.65,0,10,35.76
21790,9753,9792,1998,5.14,4.65,0,10,33.62
21325,9643,9489,1948,5.14,4.65,0,10,32.64
21094,9527,9396,1924,5.14,4.65,0,10,33.22
21308,9497,9595,1967,5.14,4.65,0,10,34.27
22435,9944,10148,2090,5.14,4.65,0,10,40.33
24095,10700,10862,2275,5.14,4.65,0,10,43.52
25123,11211,11278,2375,5.14,4.65,0,10,42.85
25439,11244,11554,2383,5.14,4.65,0,10,33.98
25258,11084,11651,2265,5.14,4.65,0,10,32.59
24987,10940,11701,2090,5.14,4.65,0,10,29.86
25350,11019,12014,2061,5.14,4.65,0,10,30.28
26161,11238,12560,2102,5.14,4.65,0,10,31.81
27450,11691,13256,2238,5.14,4.65,0,10,33.01
29123,12331,14025,2496,5.14,4.65,0,10,34.87
30394,12945,14532,2643,5.14,4.65,0,10,38.4
31219,13644,14540,2758,5.14,4.65,0,10,46.91
31452,14047,14269,2860,5.14,4.65,0,10,93.98
31215,14011,14054,2876,5.14,4.65,0,10,85.82
30266,13583,13575,2838,5.14,4.65,0,10,56.79
28659,12830,12900,2666,5.14,4.65,0,10,48.32
27049,12051,12217,2524,5.14,4.65,0,10,44.03
25241,11230,11423,2335,5.14,4.65,0,10,39.46
23548,10476,10649,2174,5.14,4.65,0,10,36.77
22519,10003,10184,2085,5.26,5.85,0,10,38.49
21712,9659,9811,1997,5.26,5.85,0,10,38.76
21164,9412,9557,1951,5.26,5.85,0,10,37.69
20992,9329,9492,1926,5.26,5.85,0,10,37.23
21407,9505,9692,1963,5.26,5.85,0,10,38.1
22617,10053,10233,2078,5.26,5.85,0,10,43.63
24280,10830,10942,2250,5.26,5.85,0,10,54.97
25272,11341,11309,2364,5.26,5.85,0,10,50.78
25614,11394,11538,2426,5.26,5.85,0,10,35.46
25520,11206,11632,2431,5.26,5.85,0,10,32.23
25386,11067,11765,2302,5.26,5.85,0,10,30.11
25454,11113,11897,2190,5.26,5.85,0,10,30.25
25853,11351,12100,2145,5.26,5.85,0,10,33.52
26755,11757,12516,2222,5.26,5.85,0,10,34.32
28012,12291,13086,2371,5.26,5.85,0,10,37.86
29226,12990,13433,2535,5.26,5.85,0,10,44.7
30036,13583,13513,2671,5.26,5.85,0,10,48.99
30597,13962,13581,2782,5.26,5.85,0,10,81.76
30596,13920,13615,2790,5.26,5.85,0,10,92.53
29690,13508,13172,2741,5.26,5.85,0,10,65.48
28234,12773,12574,2623,5.26,5.85,0,10,55.14
26848,12005,12079,2507,5.26,5.85,0,10,49.11
24993,11151,11263,2327,5.26,5.85,0,10,44.4
23412,10394,10617,2154,5.26,5.85,0,10,44.1
22271,9876,10084,2066,5.29,5.58,0,10,38.72
21565,9560,9787,1975,5.29,5.58,0,10,37.2
21038,9339,9541,1917,5.29,5.58,0,10,35.96
20857,9236,9479,1900,5.29,5.58,0,10,35.35
21299,9412,9699,1940,5.29,5.58,0,10,36.75
22483,9930,10247,2054,5.29,5.58,0,10,43.96
24131,10664,10985,2225,5.29,5.58,0,10,51.63
25225,11182,11439,2346,5.29,5.58,0,10,51.69
25583,11243,11701,2380,5.29,5.58,0,10,38.7
25435,11042,11783,2354,5.29,5.58,0,10,35.07
25227,10909,11847,2217,5.29,5.58,0,10,32.8
25062,10710,11974,2123,5.29,5.58,0,10,31.95
25175,10699,12071,2146,5.29,5.58,0,10,33.84
25606,10911,12243,2190,5.29,5.58,0,10,34.44
26336,11251,12494,2328,5.29,5.58,0,10,36.7
26995,11617,12663,2449,5.29,5.58,0,10,38.8
27627,12195,12646,2517,5.29,5.58,0,10,42.09
28330,12680,12731,2649,5.29,5.58,0,10,63.28
28644,12845,12807,2724,5.29,5.58,0,10,73.93
28163,12631,12595,2673,5.29,5.58,0,10,58.21
27151,12120,12188,2584,5.29,5.58,0,10,52.38
25848,11464,11662,2472,5.29,5.58,0,10,48.41
24177,10705,10928,2299,5.29,5.58,0,10,43.75
22768,10071,10317,2139,5.29,5.58,0,10,43.76
21904,9714,9893,2057,5.22,5.27,0,10,37.89
21339,9559,9547,1994,5.22,5.27,0,10,36.92
20967,9412,9341,1976,5.22,5.27,0,10,36.29
20874,9352,9329,1953,5.22,5.27,0,10,35.97
21052,9329,9531,1949,5.22,5.27,0,10,38.6
22131,9791,10062,2033,5.22,5.27,0,10,41.32
23785,10544,10794,2199,5.22,5.27,0,10,48.68
24995,11130,11283,2333,5.22,5.27,0,10,48.07
25330,11113,11574,2393,5.22,5.27,0,10,40.26
25015,10810,11620,2337,5.22,5.27,0,10,35.5
24566,10536,11599,2185,5.22,5.27,0,10,33.91
24392,10457,11621,2068,5.22,5.27,0,10,33.84
24607,10533,11671,2156,5.22,5.27,0,10,33.47
25012,10742,11778,2243,5.22,5.27,0,10,34.44
25672,11117,11973,2329,5.22,5.27,0,10,35.53
25883,11109,12064,2455,5.22,5.27,0,10,38.29
26193,11402,12056,2479,5.22,5.27,0,10,41.37
26860,11955,12088,2562,5.22,5.27,0,10,55.62
27556,12296,12330,2674,5.22,5.27,0,10,61.69
27150,12148,12127,2620,5.22,5.27,0,10,50.75
26268,11708,11788,2522,5.22,5.27,0,10,46.43
25312,11242,11404,2418,5.22,5.27,0,10,43.73
23925,10617,10786,2276,5.22,5.27,0,10,42.48
22639,10009,10244,2144,5.22,5.27,0,10,40.76
21726,9645,9802,2040,5.14,4.54,1,10,38.81
21096,9473,9437,1949,5.14,4.54,1,10,38.31
20645,9361,9157,1889,5.14,4.54,1,10,35.71
20370,9236,9047,1848,5.14,4.54,1,10,35.41
20446,9269,9088,1849,5.14,4.54,1,10,35.39
20937,9479,9312,1903,5.14,4.54,1,10,37.15
21730,9863,9617,2003,5.14,4.54,1,10,40.5
22306,10183,9808,2069,5.14,4.54,1,10,40.25
22709,10233,10076,2153,5.14,4.54,1,10,36.22
22726,10030,10239,2212,5.14,4.54,1,10,33.25
22561,9774,10325,2219,5.14,4.54,1,10,31.62
22635,9929,10282,2180,5.14,4.54,1,10,30.53
22444,9820,10220,2159,5.14,4.54,1,10,29.21
22250,9751,10190,2060,5.14,4.54,1,10,28.59
22583,9974,10327,2028,5.14,4.54,1,10,28.58
23231,10408,10409,2160,5.14,4.54,1,10,29.54
23952,10863,10599,2236,5.14,4.54,1,10,32.95
24824,11290,10851,2425,5.14,4.54,1,10,43.84
25696,11628,11278,2532,5.14,4.54,1,10,50.27
25440,11512,11179,2493,5.14,4.54,1,10,45.83
24675,11126,10887,2409,5.14,4.54,1,10,43.15
23836,10703,10557,2326,5.14,4.54,1,10,40.87
22718,10137,10128,2206,5.14,4.54,1,10,36.34
21578,9644,9625,2063,5.14,4.54,1,10,34.43
20896,9414,9267,1972,5.14,4.54,1,10,37.49
20345,9234,8983,1887,5.14,4.54,1,10,38.03
19816,9021,8731,1824,5.14,4.54,1,10,35.69
19511,8902,8582,1787,5.14,4.54,1,10,35.41
19466,8881,8555,1787,5.14,4.54,1,10,35.55
19762,9012,8667,1837,5.14,4.54,1,10,35.52
20280,9276,8862,1896,5.14,4.54,1,10,37.26
20607,9565,8859,1936,5.14,4.54,1,10,37.92
21033,9891,8941,1952,5.14,4.54,1,10,33.71
21334,9933,9170,1984,5.14,4.54,1,10,30.96
21407,9802,9298,2062,5.14,4.54,1,10,29.53
21272,9606,9332,2087,5.14,4.54,1,10,24.71
21079,9432,9336,2064,5.14,4.54,1,10,22.01
21207,9422,9361,2176,5.14,4.54,1,10,19.03
21551,9610,9466,2224,5.14,4.54,1,10,18.25
21991,9837,9640,2260,5.14,4.54,1,10,23.5
22353,9919,9924,2255,5.14,4.54,1,10,29.77
23465,10411,10413,2384,5.14,4.54,1,10,41.63
24732,10970,10979,2524,5.14,4.54,1,10,49.57
24621,10937,10963,2463,5.14,4.54,1,10,44.87
23841,10557,10659,2370,5.14,4.54,1,10,41.92
22878,10128,10267,2231,5.14,4.54,1,10,42.49
21772,9714,9713,2094,5.14,4.54,1,10,36.75
20652,9204,9201,1995,5.14,4.54,1,10,35.9
20067,8962,8913,1942,5.14,4.54,0,10,39
19758,8990,8683,1835,5.14,4.54,0,10,38.09
19386,8876,8499,1760,5.14,4.54,0,10,37.21
19460,8910,8551,1746,5.14,4.54,0,10,36.77
19928,9158,8732,1780,5.14,4.54,0,10,35.54
20972,9572,9243,1891,5.14,4.54,0,10,39.05
22169,9952,9895,2049,5.14,4.54,0,10,47.01
23058,10384,10254,2141,5.14,4.54,0,10,55.92
23309,10489,10355,2187,5.14,4.54,0,10,41.82
22724,10177,10193,2082,5.14,4.54,0,10,34.34
21954,9820,9944,1922,5.14,4.54,0,10,34.15
21535,9611,9796,1863,5.14,4.54,0,10,32.76
21281,9479,9723,1819,5.14,4.54,0,10,33.5
21358,9508,9753,1840,5.14,4.54,0,10,34.54
21713,9655,9877,1926,5.14,4.54,0,10,33.51
22478,10010,10121,2092,5.14,4.54,0,10,36.29
23587,10588,10433,2310,5.14,4.54,0,10,37.29
24883,11241,10848,2532,5.14,4.54,0,10,50.23
25913,11745,11312,2588,5.14,4.54,0,10,61.53
25653,11675,11187,2524,5.14,4.54,0,10,52.65
24720,11183,10891,2383,5.14,4.54,0,10,49.63
23608,10626,10481,2241,5.14,4.54,0,10,48.73
22118,9933,9851,2078,5.14,4.54,0,10,41.65
20796,9332,9271,1940,5.14,4.54,0,10,37.7
19926,8959,8851,1863,5.12,5.86,0,10,38.76
19336,8699,8563,1821,5.12,5.86,0,10,37.87
19010,8567,8398,1792,5.12,5.86,0,10,37.29
18967,8578,8372,1764,5.12,5.86,0,10,36.41
19481,8807,8638,1777,5.12,5.86,0,10,38.18
20742,9351,9250,1872,5.12,5.86,0,10,43.49
22492,10166,10001,2049,5.12,5.86,0,10,52.63
23639,10803,10394,2166,5.12,5.86,0,10,54.31
23617,10848,10449,2049,5.12,5.86,0,10,43.46
22869,10475,10279,1851,5.12,5.86,0,10,36.52
22166,10136,10089,1683,5.12,5.86,0,10,33.54
21753,9890,10012,1597,5.12,5.86,0,10,33.48
21740,9859,10026,1603,5.12,5.86,0,10,33.74
22255,10139,10161,1705,5.12,5.86,0,10,34.4
22784,10367,10354,1812,5.12,5.86,0,10,35.96
23619,10685,10652,2030,5.12,5.86,0,10,38.97
24452,11086,10876,2239,5.12,5.86,0,10,41.5
25788,11750,11283,2497,5.12,5.86,0,10,60.78
26794,12182,11733,2616,5.12,5.86,0,10,75
26433,12052,11547,2574,5.12,5.86,0,10,61.48
25366,11518,11180,2411,5.12,5.86,0,10,55.42
24210,10928,10739,2289,5.12,5.86,0,10,52.08
22638,10220,10065,2100,5.12,5.86,0,10,44.09
21243,9612,9433,1946,5.12,5.86,0,10,44.42
20242,9196,8958,1836,5.12,5.64,0,10,42.32
19602,8944,8652,1753,5.12,5.64,0,10,40.73
19244,8808,8455,1727,5.12,5.64,0,10,37.86
19229,8786,8447,1741,5.12,5.64,0,10,37.48
19758,9026,8679,1792,5.12,5.64,0,10,37.88
21028,9602,9230,1930,5.12,5.64,0,10,42.46
22746,10431,9952,2091,5.12,5.64,0,10,51.6
23860,11079,10309,2199,5.12,5.64,0,10,55.1
23844,11100,10319,2155,5.12,5.64,0,10,43.07
23117,10718,10129,2005,5.12,5.64,0,10,36.75
22709,10477,10080,1894,5.12,5.64,0,10,32.88
22742,10430,10216,1844,5.12,5.64,0,10,32.57
22845,10415,10345,1837,5.12,5.64,0,10,30.54
22956,10293,10559,1856,5.12,5.64,0,10,32.55
23538,10495,10832,1962,5.12,5.64,0,10,32.9
24224,10816,11016,2141,5.12,5.64,0,10,36.09
24901,11120,11164,2364,5.12,5.64,0,10,38.97
26075,11680,11580,2558,5.12,5.64,0,10,55.78
26961,12169,11927,2606,5.12,5.64,0,10,70.6
26577,12025,11747,2548,5.12,5.64,0,10,57.15
25523,11534,11312,2421,5.12,5.64,0,10,52.35
24319,10971,10821,2274,5.12,5.64,0,10,48.46
22750,10255,10154,2091,5.12,5.64,0,10,43.94
21401,9666,9545,1941,5.12,5.64,0,10,42.3
20481,9306,9081,1846,5.15,4.85,0,10,34.65
19851,9065,8750,1787,5.15,4.85,0,10,34.03
19450,8912,8542,1744,5.15,4.85,0,10,33.11
19396,8902,8505,1734,5.15,4.85,0,10,33.05
19917,9145,8738,1775,5.15,4.85,0,10,34.58
21159,9682,9316,1897,5.15,4.85,0,10,39.66
22892,10521,10021,2082,5.15,4.85,0,10,47
24017,11253,10313,2182,5.15,4.85,0,10,49.17
24292,11572,10295,2158,5.15,4.85,0,10,38.85
23832,11438,10122,2010,5.15,4.85,0,10,32.65
23296,11021,10100,1918,5.15,4.85,0,10,31.73
23059,10722,10200,1885,5.15,4.85,0,10,29.54
23287,10591,10534,1912,5.15,4.85,0,10,29.3
23834,10670,10914,2001,5.15,4.85,0,10,31.64
24731,10881,11420,2179,5.15,4.85,0,10,32.28
25597,11106,11894,2344,5.15,4.85,0,10,35.84
26185,11217,12157,2557,5.15,4.85,0,10,39.43
27111,11812,12347,2694,5.15,4.85,0,10,52.01
27548,12199,12423,2667,5.15,4.85,0,10,61.03
27007,12029,12123,2599,5.15,4.85,0,10,50.9
25940,11570,11632,2483,5.15,4.85,0,10,47.7
24695,11020,11080,2344,5.15,4.85,0,10,45.47
23085,10325,10348,2164,5.15,4.85,0,10,40.79
21635,9706,9669,2012,5.15,4.85,0,10,38.42
20650,9325,9146,1931,5.11,4.83,0,10,35.81
19944,9054,8791,1850,5.11,4.83,0,10,35.1
19655,9062,8555,1789,5.11,4.83,0,10,32.61
19739,9188,8534,1767,5.11,4.83,0,10,32.71
20193,9393,8746,1799,5.11,4.83,0,10,34.42
21209,9761,9276,1912,5.11,4.83,0,10,39.2
22732,10488,9895,2084,5.11,4.83,0,10,44.06
23923,11224,10284,2149,5.11,4.83,0,10,44.87
24121,11440,10358,2060,5.11,4.83,0,10,36.99
23650,11146,10322,1925,5.11,4.83,0,10,32.38
23330,10953,10268,1856,5.11,4.83,0,10,29.65
23224,10640,10422,1915,5.11,4.83,0,10,29.12
23304,10471,10675,1912,5.11,4.83,0,10,29
23561,10298,11028,1988,5.11,4.83,0,10,29.46
24153,10357,11407,2140,5.11,4.83,0,10,30.51
24810,10482,11783,2294,5.11,4.83,0,10,33.25
25798,11032,12040,2474,5.11,4.83,0,10,38.19
26673,11617,12194,2606,5.11,4.83,0,10,51.04
27132,11973,12247,2655,5.11,4.83,0,10,60.44
26573,11828,11912,2579,5.11,4.83,0,10,48.5
25609,11421,11464,2471,5.11,4.83,0,10,43.78
24480,10907,10959,2363,5.11,4.83,0,10,42.71
23039,10276,10302,2210,5.11,4.83,0,10,38.07
21666,9694,9674,2050,5.11,4.83,0,10,36.18
20655,9325,9132,1948,4.86,4.71,1,10,34.81
20060,9191,8751,1869,4.86,4.71,1,10,35.27
19557,9035,8486,1786,4.86,4.71,1,10,33.44
19246,8929,8330,1736,4.86,4.71,1,10,32.97
19353,8981,8387,1731,4.86,4.71,1,10,33.27
19856,9215,8611,1771,4.86,4.71,1,10,34.78
20635,9645,8882,1845,4.86,4.71,1,10,37.93
21079,10013,8916,1884,4.86,4.71,1,10,38.18
21136,10043,8937,1892,4.86,4.71,1,10,35.21
20807,9839,8930,1779,4.86,4.71,1,10,30.27
20636,9722,8951,1710,4.86,4.71,1,10,27.89
20485,9519,9066,1651,4.86,4.71,1,10,27.81
20708,9388,9365,1710,4.86,4.71,1,10,26.96
21356,9452,9816,1841,4.86,4.71,1,10,29.96
22373,9683,10351,2091,4.86,4.71,1,10,30.13
23222,9882,10866,2225,4.86,4.71,1,10,34.05
23925,10260,11146,2267,4.86,4.71,1,10,37.48
24789,10885,11257,2394,4.86,4.71,1,10,51.14
25301,11141,11424,2484,4.86,4.71,1,10,55.48
24693,10904,11131,2408,4.86,4.71,1,10,47.99
23887,10543,10792,2305,4.86,4.71,1,10,44.98
23079,10177,10432,2225,4.86,4.71,1,10,44.67
21940,9680,9908,2107,4.86,4.71,1,10,38.45
20813,9200,9379,1992,4.86,4.71,1,10,37.65
19928,8863,8902,1921,4.86,4.71,1,11,39.95
19315,8752,8496,1826,4.86,4.71,1,11,38.56
18725,8705,8044,1734,4.86,4.71,1,11,36.71
18457,8539,7943,1733,4.86,4.71,1,11,36.11
