Date,Hour,F1,F2,F3,F4,F5,F6,Target
06/07/2020 ,6,19450,9476,8118,1608,3,3,17
06/07/2020 ,7,19022,9272,7936,1565,3,3,6
06/07/2020 ,8,18596,8931,7871,1542,3,3,0
06/07/2020 ,9,17979,8402,7832,1492,3,3,-5
06/07/2020 ,10,17415,7827,7875,1459,3,3,-10
06/07/2020 ,11,17147,7548,7929,1415,3,3,-9
06/07/2020 ,12,16959,7381,7982,1338,3,3,-9
06/07/2020 ,13,16947,7287,8103,1296,3,3,-9
06/07/2020 ,14,17112,7249,8328,1270,3,3,-6
06/07/2020 ,15,17680,7403,8678,1333,3,3,-4
06/07/2020 ,16,18785,7912,9139,1466,3,3,-2
06/07/2020 ,17,20356,8797,9647,1642,3,3,0
06/07/2020 ,18,22197,9833,10181,1912,3,3,2
06/07/2020 ,19,23473,10532,10552,2119,3,3,23
06/07/2020 ,20,24284,11047,10733,2239,3,3,35
06/07/2020 ,21,24911,11371,10967,2309,3,3,37
06/07/2020 ,22,24481,11303,10691,2227,3,3,35
06/07/2020 ,23,23192,10729,10138,2070,3,3,26
06/07/2020 ,24,21964,10184,9610,1921,3,3,24
06/08/2020 ,1,21120,9884,9180,1809,3,3,21
06/08/2020 ,2,20435,9580,8873,1737,3,3,19
06/08/2020 ,3,20006,9403,8679,1680,3,3,19
06/08/2020 ,4,19960,9398,8661,1655,3,3,20
06/08/2020 ,5,20391,9663,8796,1685,3,3,21
06/08/2020 ,6,21035,10081,8962,1742,3,3,26
06/08/2020 ,7,21674,10403,9238,1781,3,3,24
06/08/2020 ,8,21904,10324,9534,1792,3,3,7
06/08/2020 ,9,21823,10138,9677,1755,3,3,3
06/08/2020 ,10,21579,9914,9740,1671,3,3,2
06/08/2020 ,11,21677,9914,9896,1615,3,3,2
06/08/2020 ,12,21768,9763,10138,1614,3,3,3
06/08/2020 ,13,22050,9705,10448,1643,3,3,4
06/08/2020 ,14,22640,9793,10893,1699,3,3,12
06/08/2020 ,15,23456,10032,11390,1777,3,3,14
06/08/2020 ,16,24634,10463,11941,1971,3,3,17
06/08/2020 ,17,26064,11081,12522,2198,3,3,20
06/08/2020 ,18,27600,11769,13125,2439,3,3,28
06/08/2020 ,19,28654,12434,13364,2587,3,3,38
06/08/2020 ,20,28986,12819,13271,2627,3,3,53
06/08/2020 ,21,28853,12832,13132,2620,3,3,44
06/08/2020 ,22,27855,12523,12574,2492,3,3,38
06/08/2020 ,23,25916,11717,11655,2284,3,3,31
06/08/2020 ,24,24085,10991,10750,2086,3,3,26
06/09/2020 ,1,22913,10690,10012,1955,4,3,24
06/09/2020 ,2,21948,10336,9518,1842,4,3,24
06/09/2020 ,3,21304,10093,9186,1773,4,3,24
06/09/2020 ,4,21040,9996,9049,1741,4,3,24
06/09/2020 ,5,21326,10161,9149,1757,4,3,24
06/09/2020 ,6,22002,10520,9420,1801,4,3,27
06/09/2020 ,7,22688,10849,9739,1840,4,3,25
06/09/2020 ,8,23185,10935,10105,1887,4,3,18
06/09/2020 ,9,23251,10575,10499,1924,4,3,10
06/09/2020 ,10,23486,10360,10935,1936,4,3,13
06/09/2020 ,11,24055,10316,11505,1977,4,3,14
06/09/2020 ,12,24984,10425,12245,2054,4,3,14
06/09/2020 ,13,26203,10677,13141,2119,4,3,19
06/09/2020 ,14,27778,11094,14157,2256,4,3,20
06/09/2020 ,15,29616,11724,15167,2449,4,3,22
06/09/2020 ,16,31507,12507,16051,2671,4,3,25
06/09/2020 ,17,33193,13427,16611,2873,4,3,29
06/09/2020 ,18,34598,14377,16838,3097,4,3,31
06/09/2020 ,19,35110,15067,16560,3194,4,3,44
06/09/2020 ,20,34410,15135,15852,3135,4,3,65
06/09/2020 ,21,33202,14744,15177,3000,4,3,43
06/09/2020 ,22,31482,14162,14244,2801,4,3,32
06/09/2020 ,23,28838,13083,12951,2539,4,3,28
06/09/2020 ,24,26370,12070,11747,2292,4,3,27
06/10/2020 ,1,24503,11305,10810,2130,4,3,27
06/10/2020 ,2,23160,10760,10147,1997,4,3,24
06/10/2020 ,3,22363,10476,9712,1921,4,3,23
06/10/2020 ,4,22160,10518,9515,1874,4,3,22
06/10/2020 ,5,22288,10618,9548,1867,4,3,23
06/10/2020 ,6,22706,10769,9794,1886,4,3,25
06/10/2020 ,7,23536,11212,10150,1918,4,3,26
06/10/2020 ,8,24528,11609,10680,1998,4,3,17
06/10/2020 ,9,25157,11646,11242,2041,4,3,16
06/10/2020 ,10,25872,11642,11898,2075,4,3,17
06/10/2020 ,11,26994,11879,12740,2114,4,3,20
06/10/2020 ,12,28602,12303,13799,2233,4,3,23
06/10/2020 ,13,30432,12821,14952,2383,4,3,26
06/10/2020 ,14,32425,13387,16208,2546,4,3,26
06/10/2020 ,15,34578,14207,17340,2739,4,3,28
06/10/2020 ,16,36441,14906,18329,2909,4,3,31
06/10/2020 ,17,37780,15656,18763,3058,4,3,35
06/10/2020 ,18,38601,16433,18634,3230,4,3,38
06/10/2020 ,19,38682,16857,18214,3309,4,3,52
06/10/2020 ,20,37680,16664,17449,3271,4,3,74
06/10/2020 ,21,35792,16004,16424,3078,4,3,47
06/10/2020 ,22,33557,15161,15251,2869,4,3,35
06/10/2020 ,23,30488,13861,13779,2580,4,3,29
06/10/2020 ,24,27740,12698,12447,2334,4,3,27
06/11/2020 ,1,25787,11937,11432,2161,4,3,24
06/11/2020 ,2,24384,11451,10660,2019,4,3,24
06/11/2020 ,3,23376,11053,10148,1923,4,3,23
06/11/2020 ,4,23029,11018,9886,1873,4,3,22
06/11/2020 ,5,23243,11226,9887,1877,4,3,24
06/11/2020 ,6,23743,11502,10076,1910,4,3,25
06/11/2020 ,7,24385,11795,10385,1946,4,3,26
06/11/2020 ,8,25213,12076,10875,2001,4,3,22
06/11/2020 ,9,25946,12258,11400,2023,4,3,15
06/11/2020 ,10,26747,12394,12088,1994,4,3,18
06/11/2020 ,11,27801,12588,12940,1995,4,3,20
06/11/2020 ,12,29076,12738,13966,2085,4,3,24
06/11/2020 ,13,30548,13121,14982,2151,4,3,24
06/11/2020 ,14,32404,13810,16007,2286,4,3,27
06/11/2020 ,15,34170,14605,16846,2414,4,3,26
06/11/2020 ,16,35641,15320,17437,2577,4,3,30
06/11/2020 ,17,36491,15764,17690,2728,4,3,31
06/11/2020 ,18,36920,16027,17668,2916,4,3,34
06/11/2020 ,19,36479,16117,17123,2934,4,3,48
06/11/2020 ,20,35121,15781,16190,2852,4,3,71
06/11/2020 ,21,33765,15249,15439,2787,4,3,48
06/11/2020 ,22,31930,14537,14478,2634,4,3,35
06/11/2020 ,23,29260,13416,13165,2406,4,3,29
06/11/2020 ,24,26772,12360,11954,2193,4,3,27
06/12/2020 ,1,24891,11575,11003,2052,4,3,26
06/12/2020 ,2,23519,10989,10330,1943,4,3,26
06/12/2020 ,3,22611,10609,9878,1871,4,3,25
06/12/2020 ,4,22149,10420,9642,1836,4,3,24
06/12/2020 ,5,22272,10500,9670,1851,4,3,26
06/12/2020 ,6,22863,10821,9893,1897,4,3,27
06/12/2020 ,7,23644,11302,10154,1933,4,3,26
06/12/2020 ,8,24426,11745,10464,1958,4,3,21
06/12/2020 ,9,24883,11971,10747,1901,4,3,18
06/12/2020 ,10,25111,11906,11086,1850,4,3,15
06/12/2020 ,11,25324,11775,11481,1792,4,3,14
06/12/2020 ,12,25710,11732,11931,1766,4,3,14
06/12/2020 ,13,26231,11774,12404,1767,4,3,15
06/12/2020 ,14,26692,11703,12898,1800,4,3,16
06/12/2020 ,15,27179,11661,13383,1843,4,3,16
06/12/2020 ,16,27669,11633,13792,1952,4,3,20
06/12/2020 ,17,28311,11849,14050,2118,4,3,20
06/12/2020 ,18,28772,12029,14123,2326,4,3,25
06/12/2020 ,19,28794,12240,13810,2454,4,3,32
06/12/2020 ,20,28536,12458,13319,2476,4,3,42
06/12/2020 ,21,28380,12559,13049,2494,4,3,38
06/12/2020 ,22,27531,12365,12497,2397,4,3,32
06/12/2020 ,23,25896,11742,11654,2236,4,3,25
06/12/2020 ,24,24248,11080,10849,2061,4,3,22
06/13/2020 ,1,22924,10558,10157,1956,3,3,22
06/13/2020 ,2,21909,10164,9632,1863,3,3,22
06/13/2020 ,3,21364,10071,9246,1797,3,3,21
06/13/2020 ,4,21031,9999,9018,1762,3,3,19
06/13/2020 ,5,20979,10014,8965,1752,3,3,21
06/13/2020 ,6,21063,10120,8941,1752,3,3,21
06/13/2020 ,7,21071,10240,8856,1725,3,3,15
06/13/2020 ,8,21235,10363,8907,1711,3,3,0
06/13/2020 ,9,21040,10179,8957,1650,3,3,0
06/13/2020 ,10,20689,9889,9000,1543,3,3,0
06/13/2020 ,11,20449,9617,9105,1468,3,3,0
06/13/2020 ,12,20438,9388,9342,1447,3,3,0
06/13/2020 ,13,20620,9265,9647,1445,3,3,0
06/13/2020 ,14,20936,9201,10012,1456,3,3,0
06/13/2020 ,15,21609,9327,10474,1537,3,3,0
06/13/2020 ,16,22681,9740,10982,1684,3,3,3
06/13/2020 ,17,23986,10392,11451,1864,3,3,3
06/13/2020 ,18,25272,11025,11840,2125,3,3,13
06/13/2020 ,19,25988,11410,11995,2303,3,3,22
06/13/2020 ,20,26415,11828,11931,2381,3,3,35
06/13/2020 ,21,26677,12019,11953,2433,3,3,35
06/13/2020 ,22,26100,11912,11559,2363,3,3,32
06/13/2020 ,23,24635,11328,10837,2210,3,3,25
06/13/2020 ,24,23257,10832,10127,2043,3,3,22
06/14/2020 ,1,22199,10466,9534,1947,3,3,22
06/14/2020 ,2,21213,10076,9034,1850,3,3,21
06/14/2020 ,3,20509,9783,8692,1782,3,3,20
06/14/2020 ,4,20061,9606,8468,1736,3,3,19
06/14/2020 ,5,19952,9619,8372,1711,3,3,19
06/14/2020 ,6,19955,9765,8247,1689,3,3,19
06/14/2020 ,7,19723,9738,8076,1654,3,3,8
06/14/2020 ,8,19497,9526,8065,1653,3,3,0
06/14/2020 ,9,19209,9310,8088,1556,3,3,0
06/14/2020 ,10,18995,9058,8227,1453,3,3,0
06/14/2020 ,11,19002,8863,8480,1398,3,3,0
06/14/2020 ,12,19254,8789,8832,1367,3,3,0
06/14/2020 ,13,19805,8885,9271,1377,3,3,0
06/14/2020 ,14,20635,9148,9800,1407,3,3,2
06/14/2020 ,15,21827,9601,10455,1485,3,3,8
06/14/2020 ,16,23295,10156,11203,1645,3,3,14
06/14/2020 ,17,24836,10757,11920,1866,3,3,17
06/14/2020 ,18,26605,11646,12519,2144,3,3,24
06/14/2020 ,19,27753,12361,12751,2344,3,3,28
06/14/2020 ,20,27997,12649,12631,2423,3,3,35
06/14/2020 ,21,27964,12654,12533,2484,3,3,36
06/14/2020 ,22,27133,12384,12070,2401,3,3,33
06/14/2020 ,23,25295,11564,11246,2218,3,3,28
06/14/2020 ,24,23410,10745,10362,2039,3,3,24
06/15/2020 ,1,22046,10188,9672,1929,3,3,20
06/15/2020 ,2,21083,9798,9194,1839,3,3,20
06/15/2020 ,3,20495,9560,8901,1773,3,3,19
06/15/2020 ,4,20308,9470,8818,1758,3,3,19
06/15/2020 ,5,20697,9655,8984,1794,3,3,20
06/15/2020 ,6,21533,10078,9315,1870,3,3,26
06/15/2020 ,7,22507,10624,9657,1955,3,3,22
06/15/2020 ,8,23690,11235,10121,2072,3,3,16
06/15/2020 ,9,24285,11418,10473,2135,3,3,12
06/15/2020 ,10,24649,11478,10799,2109,3,3,13
06/15/2020 ,11,24991,11546,11217,1956,3,3,13
06/15/2020 ,12,25339,11622,11694,1742,3,3,15
06/15/2020 ,13,26039,11828,12252,1672,3,3,17
06/15/2020 ,14,27012,12053,12939,1728,3,3,19
06/15/2020 ,15,27775,12070,13588,1821,3,3,20
06/15/2020 ,16,28665,12333,14105,1928,3,3,23
06/15/2020 ,17,29682,12835,14450,2097,3,3,24
06/15/2020 ,18,30593,13385,14585,2327,3,3,27
06/15/2020 ,19,30795,13667,14352,2482,3,3,35
06/15/2020 ,20,30398,13718,13859,2533,3,3,42
06/15/2020 ,21,30001,13611,13562,2544,3,3,36
06/15/2020 ,22,28848,13175,12952,2443,3,3,35
06/15/2020 ,23,26717,12202,11985,2258,3,3,26
06/15/2020 ,24,24792,11344,11091,2090,3,3,24
06/16/2020 ,1,23517,10944,10326,1983,3,3,22
06/16/2020 ,2,22509,10540,9811,1897,3,3,22
06/16/2020 ,3,21809,10233,9471,1841,3,3,20
06/16/2020 ,4,21567,10143,9335,1827,3,3,21
06/16/2020 ,5,21855,10287,9453,1847,3,3,21
06/16/2020 ,6,22629,10636,9788,1930,3,3,25
06/16/2020 ,7,23434,10963,10172,2023,3,3,24
06/16/2020 ,8,24066,11109,10605,2080,3,3,17
06/16/2020 ,9,24274,10948,10941,2112,3,3,11
06/16/2020 ,10,23994,10631,11094,1995,3,3,10
06/16/2020 ,11,23651,10397,11127,1851,3,3,10
06/16/2020 ,12,23491,10287,11167,1756,3,3,9
06/16/2020 ,13,23620,10281,11316,1735,3,3,10
06/16/2020 ,14,24082,10442,11589,1759,3,3,14
06/16/2020 ,15,24909,10743,12039,1831,3,3,16
06/16/2020 ,16,26067,11280,12538,1949,3,3,19
06/16/2020 ,17,27335,11951,12963,2119,3,3,20
06/16/2020 ,18,28431,12551,13257,2321,3,3,28
06/16/2020 ,19,29187,13180,13253,2455,3,3,29
06/16/2020 ,20,29186,13377,13022,2495,3,3,38
06/16/2020 ,21,28994,13300,12900,2510,3,3,39
06/16/2020 ,22,28106,12945,12450,2434,3,3,35
06/16/2020 ,23,26182,12073,11597,2243,3,3,28
06/16/2020 ,24,24312,11216,10748,2086,3,3,25
06/17/2020 ,1,23021,10674,10104,1985,3,3,23
06/17/2020 ,2,22090,10265,9679,1890,3,3,21
06/17/2020 ,3,21442,9979,9372,1835,3,3,19
06/17/2020 ,4,21176,9861,9249,1809,3,3,19
06/17/2020 ,5,21488,9994,9400,1839,3,3,20
06/17/2020 ,6,22276,10356,9752,1911,3,3,25
06/17/2020 ,7,23136,10743,10133,2001,3,3,24
06/17/2020 ,8,23989,11118,10509,2101,3,3,15
06/17/2020 ,9,24276,11003,10821,2186,3,3,11
06/17/2020 ,10,24309,10774,11067,2199,3,3,10
06/17/2020 ,11,24289,10679,11267,2070,3,3,10
06/17/2020 ,12,24196,10687,11365,1866,3,3,12
06/17/2020 ,13,24195,10794,11392,1726,3,3,16
06/17/2020 ,14,24639,11090,11555,1707,3,3,18
06/17/2020 ,15,25546,11613,11876,1767,3,3,18
06/17/2020 ,16,26783,12353,12277,1859,3,3,23
06/17/2020 ,17,28156,13078,12770,2011,3,3,24
06/17/2020 ,18,29469,13756,13176,2240,3,3,28
06/17/2020 ,19,30474,14505,13256,2419,3,3,34
06/17/2020 ,20,30552,14683,13083,2498,3,3,43
06/17/2020 ,21,30239,14438,13013,2506,3,3,41
06/17/2020 ,22,29167,13950,12547,2396,3,3,35
06/17/2020 ,23,27005,12881,11644,2214,3,3,26
06/17/2020 ,24,24920,11858,10757,2045,3,3,24
06/18/2020 ,1,23451,11165,10080,1950,3,3,22
06/18/2020 ,2,22361,10636,9613,1858,3,3,20
06/18/2020 ,3,21629,10279,9300,1797,3,3,21
06/18/2020 ,4,21298,10098,9173,1774,3,3,20
06/18/2020 ,5,21582,10209,9314,1807,3,3,24
06/18/2020 ,6,22323,10527,9662,1879,3,3,25
06/18/2020 ,7,23204,10919,10062,1963,3,3,27
06/18/2020 ,8,24181,11377,10467,2071,3,3,19
06/18/2020 ,9,24813,11646,10791,2110,3,3,13
06/18/2020 ,10,24958,11568,11122,2000,3,3,13
06/18/2020 ,11,25041,11747,11219,1802,3,3,15
06/18/2020 ,12,25282,12064,11247,1691,3,3,18
06/18/2020 ,13,25663,12499,11256,1622,3,3,22
06/18/2020 ,14,26462,13218,11358,1593,3,3,23
06/18/2020 ,15,27510,13948,11593,1671,3,3,27
06/18/2020 ,16,28698,14608,11988,1801,3,3,32
06/18/2020 ,17,30179,15466,12430,1980,3,3,33
06/18/2020 ,18,31535,16216,12802,2214,3,3,41
06/18/2020 ,19,32254,16696,12879,2378,3,3,36
06/18/2020 ,20,32002,16497,12770,2436,3,3,47
06/18/2020 ,21,31398,15865,12761,2476,3,3,41
06/18/2020 ,22,30090,15064,12353,2384,3,3,33
06/18/2020 ,23,27820,13783,11544,2213,3,3,26
06/18/2020 ,24,25652,12605,10725,2056,3,3,23
06/19/2020 ,1,24063,11759,10083,1957,3,3,21
06/19/2020 ,2,22898,11141,9618,1878,3,3,21
06/19/2020 ,3,22168,10764,9331,1816,3,3,20
06/19/2020 ,4,21834,10567,9211,1799,3,3,20
06/19/2020 ,5,22047,10631,9333,1824,3,3,22
06/19/2020 ,6,22718,10902,9657,1896,3,3,27
06/19/2020 ,7,23424,11157,10005,1997,3,3,25
06/19/2020 ,8,24184,11425,10408,2090,3,3,19
06/19/2020 ,9,24688,11507,10758,2165,3,3,14
06/19/2020 ,10,24823,11530,10892,2138,3,3,15
06/19/2020 ,11,24734,11646,10837,1977,3,3,15
06/19/2020 ,12,25015,11940,10998,1796,3,3,16
06/19/2020 ,13,25756,12386,11377,1705,3,3,18
06/19/2020 ,14,26856,13021,11853,1687,3,3,20
06/19/2020 ,15,28219,13769,12377,1769,3,3,22
06/19/2020 ,16,29573,14526,12848,1892,3,3,24
06/19/2020 ,17,30873,15295,13212,2053,3,3,26
06/19/2020 ,18,31877,15956,13340,2264,3,3,30
06/19/2020 ,19,32260,16303,13229,2411,3,3,31
06/19/2020 ,20,31884,16091,13014,2462,3,3,37
06/19/2020 ,21,31170,15513,12889,2460,3,3,35
06/19/2020 ,22,29931,14801,12441,2389,3,3,31
06/19/2020 ,23,27810,13640,11637,2243,3,3,24
06/19/2020 ,24,25722,12546,10800,2097,3,3,23
06/20/2020 ,1,24076,11693,10118,1996,3,3,22
06/20/2020 ,2,22844,11068,9614,1901,3,3,21
06/20/2020 ,3,22057,10681,9280,1836,3,3,21
06/20/2020 ,4,21537,10408,9077,1792,3,3,20
06/20/2020 ,5,21400,10314,9036,1788,3,3,20
06/20/2020 ,6,21537,10370,9086,1815,3,3,21
06/20/2020 ,7,21724,10531,9070,1857,3,3,20
06/20/2020 ,8,22258,10793,9261,1942,3,3,9
06/20/2020 ,9,22915,11035,9587,2030,3,3,5
06/20/2020 ,10,23327,11013,9958,2087,3,3,6
06/20/2020 ,11,23603,11094,10145,2087,3,3,7
06/20/2020 ,12,23686,11288,10114,1999,3,3,9
06/20/2020 ,13,23696,11615,9993,1793,3,3,10
06/20/2020 ,14,23977,11935,10150,1589,3,3,13
06/20/2020 ,15,24895,12457,10606,1526,3,3,14
06/20/2020 ,16,26232,13018,11245,1657,3,3,17
06/20/2020 ,17,27865,13772,11927,1849,3,3,20
06/20/2020 ,18,29388,14511,12468,2092,3,3,23
06/20/2020 ,19,30136,14908,12652,2263,3,3,27
06/20/2020 ,20,29981,14850,12481,2345,3,3,37
06/20/2020 ,21,29490,14433,12371,2390,3,3,35
06/20/2020 ,22,28417,13865,11939,2328,3,3,32
06/20/2020 ,23,26577,12885,11226,2189,3,3,24
06/20/2020 ,24,24743,11940,10481,2050,3,3,22
06/21/2020 ,1,23376,11300,9863,1950,3,3,21
06/21/2020 ,2,22440,10929,9388,1863,3,3,20
06/21/2020 ,3,21636,10539,9037,1801,3,3,20
06/21/2020 ,4,21118,10285,8811,1762,3,3,19
06/21/2020 ,5,20901,10191,8695,1754,3,3,19
06/21/2020 ,6,20940,10296,8625,1757,3,3,20
06/21/2020 ,7,20859,10271,8553,1772,3,3,13
06/21/2020 ,8,20967,10170,8709,1823,3,3,0
06/21/2020 ,9,21237,10131,8946,1893,3,3,0
06/21/2020 ,10,21468,10181,9110,1905,3,3,0
06/21/2020 ,11,21668,10422,9187,1776,3,3,0
06/21/2020 ,12,22090,10841,9377,1580,3,3,0
06/21/2020 ,13,23032,11408,9793,1531,3,3,0
06/21/2020 ,14,24300,12084,10370,1537,3,3,9
06/21/2020 ,15,25712,12778,11022,1598,3,3,13
06/21/2020 ,16,27027,13302,11711,1696,3,3,18
06/21/2020 ,17,28382,13855,12364,1843,3,3,21
06/21/2020 ,18,29891,14571,12907,2091,3,3,24
06/21/2020 ,19,30702,15009,13100,2272,3,3,30
06/21/2020 ,20,30588,14992,12923,2353,3,3,36
06/21/2020 ,21,30078,14564,12786,2419,3,3,37
06/21/2020 ,22,28929,13958,12327,2354,3,3,32
06/21/2020 ,23,26833,12862,11487,2202,3,3,24
06/21/2020 ,24,24731,11809,10606,2047,3,3,22
06/22/2020 ,1,23208,11082,9903,1959,3,3,19
06/22/2020 ,2,22256,10707,9412,1875,3,3,19
06/22/2020 ,3,21715,10507,9125,1820,3,3,18
06/22/2020 ,4,21401,10278,9059,1800,3,3,18
06/22/2020 ,5,21764,10401,9266,1834,3,3,19
06/22/2020 ,6,22701,10803,9711,1919,3,3,23
06/22/2020 ,7,23813,11367,10156,2013,3,3,27
06/22/2020 ,8,24969,11933,10677,2088,3,3,18
06/22/2020 ,9,25709,12269,11085,2084,3,3,15
06/22/2020 ,10,25899,12331,11297,1994,3,3,15
06/22/2020 ,11,26066,12319,11555,1901,3,3,17
06/22/2020 ,12,26759,12518,12063,1880,3,3,19
06/22/2020 ,13,28065,13110,12753,1895,3,3,22
06/22/2020 ,14,29745,13913,13578,1934,3,3,25
06/22/2020 ,15,31567,14774,14456,2011,3,3,28
06/22/2020 ,16,33253,15660,15132,2128,3,3,29
06/22/2020 ,17,34653,16510,15524,2284,3,3,32
06/22/2020 ,18,35685,17222,15642,2486,3,3,36
06/22/2020 ,19,35864,17513,15425,2593,3,3,42
06/22/2020 ,20,35069,17254,14883,2608,3,3,68
06/22/2020 ,21,33966,16614,14432,2609,3,3,45
06/22/2020 ,22,32273,15722,13754,2497,3,3,35
06/22/2020 ,23,29637,14379,12662,2307,3,3,26
06/22/2020 ,24,27177,13161,11602,2136,3,3,22
06/23/2020 ,1,25285,12231,10726,2054,4,3,24
06/23/2020 ,2,24032,11601,10155,2006,4,3,23
06/23/2020 ,3,23179,11198,9769,1946,4,3,21
06/23/2020 ,4,22705,10953,9580,1909,4,3,21
06/23/2020 ,5,22837,10996,9658,1918,4,3,23
06/23/2020 ,6,23500,11282,9972,1974,4,3,26
06/23/2020 ,7,24439,11702,10333,2130,4,3,26
06/23/2020 ,8,25577,12209,10772,2323,4,3,19
06/23/2020 ,9,26274,12485,11178,2335,4,3,16
06/23/2020 ,10,26613,12551,11498,2279,4,3,17
06/23/2020 ,11,27005,12748,11871,2089,4,3,18
06/23/2020 ,12,27659,13042,12392,1915,4,3,21
06/23/2020 ,13,28992,13648,13138,1886,4,3,26
06/23/2020 ,14,30720,14451,14001,1940,4,3,27
06/23/2020 ,15,32519,15319,14830,2038,4,3,27
06/23/2020 ,16,34150,16146,15499,2171,4,3,30
06/23/2020 ,17,35346,16847,15843,2320,4,3,31
06/23/2020 ,18,36239,17439,15975,2488,4,3,36
06/23/2020 ,19,36445,17689,15834,2593,4,3,44
06/23/2020 ,20,35702,17376,15372,2631,4,3,62
06/23/2020 ,21,34437,16692,14837,2591,4,3,46
06/23/2020 ,22,32537,15840,13913,2477,4,3,37
06/23/2020 ,23,29928,14536,12801,2295,4,3,28
06/23/2020 ,24,27471,13321,11731,2130,4,3,26
06/24/2020 ,1,25549,12387,10861,2016,3,3,24
06/24/2020 ,2,24182,11719,10267,1921,3,3,23
06/24/2020 ,3,23258,11250,9880,1856,3,3,22
06/24/2020 ,4,22829,11023,9713,1828,3,3,21
06/24/2020 ,5,23005,11076,9807,1859,3,3,23
06/24/2020 ,6,23754,11423,10123,1943,3,3,27
06/24/2020 ,7,24577,11829,10453,2027,3,3,29
06/24/2020 ,8,25654,12338,10913,2130,3,3,24
06/24/2020 ,9,26403,12646,11311,2167,3,3,21
06/24/2020 ,10,26741,12712,11648,2093,3,3,21
06/24/2020 ,11,27314,12919,12100,1999,3,3,22
06/24/2020 ,12,28175,13191,12742,1935,3,3,23
06/24/2020 ,13,29461,13660,13550,1934,3,3,24
06/24/2020 ,14,31164,14333,14475,2033,3,3,27
06/24/2020 ,15,32906,15173,15238,2167,3,3,29
06/24/2020 ,16,34372,16041,15737,2266,3,3,29
06/24/2020 ,17,35595,16883,16024,2361,3,3,31
06/24/2020 ,18,36429,17575,16014,2514,3,3,34
06/24/2020 ,19,36471,17957,15613,2580,3,3,41
06/24/2020 ,20,35508,17708,14931,2551,3,3,53
06/24/2020 ,21,34262,17002,14416,2534,3,3,41
06/24/2020 ,22,32504,16086,13686,2429,3,3,35
06/24/2020 ,23,29851,14693,12613,2254,3,3,28
06/24/2020 ,24,27397,13424,11604,2088,3,3,26
06/25/2020 ,1,25590,12510,10819,1987,3,3,23
06/25/2020 ,2,24334,11901,10252,1912,3,3,22
06/25/2020 ,3,23612,11640,9860,1845,3,3,21
06/25/2020 ,4,23162,11417,9659,1820,3,3,21
06/25/2020 ,5,23347,11476,9756,1850,3,3,23
06/25/2020 ,6,24120,11819,10108,1925,3,3,26
06/25/2020 ,7,25006,12222,10501,2011,3,3,25
06/25/2020 ,8,25881,12521,10958,2124,3,3,19
06/25/2020 ,9,26470,12694,11327,2164,3,3,15
06/25/2020 ,10,26741,12833,11536,2078,3,3,17
06/25/2020 ,11,27168,13093,11836,1936,3,3,20
06/25/2020 ,12,27888,13510,12219,1849,3,3,21
06/25/2020 ,13,29013,14103,12746,1847,3,3,22
06/25/2020 ,14,30365,14628,13522,1895,3,3,25
06/25/2020 ,15,31865,15358,14208,1977,3,3,27
06/25/2020 ,16,33444,16323,14729,2068,3,3,28
06/25/2020 ,17,34861,17335,15007,2192,3,3,28
06/25/2020 ,18,35103,17312,15101,2364,3,3,31
06/25/2020 ,19,35268,17587,14854,2507,3,3,37
06/25/2020 ,20,34555,17293,14412,2542,3,3,47
06/25/2020 ,21,33621,16664,14108,2548,3,3,39
06/25/2020 ,22,32153,15880,13525,2455,3,3,35
06/25/2020 ,23,29648,14598,12494,2270,3,3,28
06/25/2020 ,24,27237,13366,11495,2098,3,3,25
06/26/2020 ,1,25452,12498,10708,1973,3,3,25
06/26/2020 ,2,24090,11779,10147,1895,3,3,21
06/26/2020 ,3,23152,11266,9776,1845,3,3,21
06/26/2020 ,4,22668,11021,9582,1803,3,3,21
06/26/2020 ,5,22819,11063,9667,1828,3,3,21
06/26/2020 ,6,23506,11390,9962,1892,3,3,25
06/26/2020 ,7,24339,11817,10289,1970,3,3,24
06/26/2020 ,8,25294,12278,10713,2036,3,3,21
06/26/2020 ,9,26034,12644,11100,2019,3,3,16
06/26/2020 ,10,26377,12746,11449,1910,3,3,16
06/26/2020 ,11,27020,12974,11937,1832,3,3,18
06/26/2020 ,12,27929,13274,12573,1794,3,3,19
06/26/2020 ,13,29317,13866,13314,1838,3,3,21
06/26/2020 ,14,31091,14687,14192,1903,3,3,25
06/26/2020 ,15,32769,15464,14983,2007,3,3,26
06/26/2020 ,16,34247,16186,15611,2142,3,3,27
06/26/2020 ,17,35379,16890,15903,2307,3,3,30
06/26/2020 ,18,36133,17472,15901,2483,3,3,32
06/26/2020 ,19,36077,17714,15524,2570,3,3,38
06/26/2020 ,20,35189,17406,14929,2585,3,3,47
06/26/2020 ,21,34140,16796,14495,2583,3,3,40
06/26/2020 ,22,32646,16025,13848,2508,3,3,32
06/26/2020 ,23,30222,14816,12822,2320,3,3,27
06/26/2020 ,24,27886,13630,11848,2150,3,3,24
06/27/2020 ,1,25937,12657,10997,2028,3,3,22
06/27/2020 ,2,24499,11957,10358,1932,3,3,20
06/27/2020 ,3,23473,11465,9890,1866,3,3,19
06/27/2020 ,4,22838,11165,9596,1821,3,3,24
06/27/2020 ,5,22736,11175,9496,1809,3,3,23
06/27/2020 ,6,22924,11367,9480,1820,3,3,24
